,Date,Open
0,2015-12-01,27.200001
1,2015-12-02,27.49
2,2015-12-03,27.629998999999998
3,2015-12-04,26.950001
4,2015-12-07,27.559998999999998
5,2015-12-08,27.17
6,2015-12-09,26.959999
7,2015-12-10,26.74
8,2015-12-11,26.49
9,2015-12-14,26.299999
10,2015-12-15,26.719998999999998
11,2015-12-16,27.0
12,2015-12-17,27.290001
13,2015-12-18,26.6
14,2015-12-21,26.58
15,2015-12-22,26.85
16,2015-12-23,27.040001
17,2015-12-24,27.41
18,2015-12-28,27.299999
19,2015-12-29,27.440001000000002
20,2015-12-30,27.66
21,2015-12-31,27.379998999999998
22,2016-01-04,26.389999
23,2016-01-05,26.540001
24,2016-01-06,26.08
25,2016-01-07,25.49
26,2016-01-08,25.549999
27,2016-01-11,24.93
28,2016-01-12,25.51
29,2016-01-13,25.42
30,2016-01-14,24.690001000000002
31,2016-01-15,23.93
32,2016-01-19,23.799999
33,2016-01-20,23.4
34,2016-01-21,23.09
35,2016-01-22,23.6
36,2016-01-25,23.379998999999998
37,2016-01-26,23.24
38,2016-01-27,23.690001000000002
39,2016-01-28,23.73
40,2016-01-29,23.4
41,2016-02-01,23.459999
42,2016-02-02,23.23
43,2016-02-03,23.09
44,2016-02-04,23.17
45,2016-02-05,23.51
46,2016-02-08,22.629998999999998
47,2016-02-09,22.6
48,2016-02-10,23.129998999999998
49,2016-02-11,24.09
50,2016-02-12,24.889999
51,2016-02-16,25.27
52,2016-02-17,26.17
53,2016-02-18,26.440001000000002
54,2016-02-19,26.27
55,2016-02-22,26.870001000000002
56,2016-02-23,26.540001
57,2016-02-24,25.889999
58,2016-02-25,26.49
59,2016-02-26,26.799999
60,2016-02-29,26.42
61,2016-03-01,26.450001
62,2016-03-02,26.799999
63,2016-03-03,26.950001
64,2016-03-04,26.92
65,2016-03-07,26.58
66,2016-03-08,26.969998999999998
67,2016-03-09,27.24
68,2016-03-10,27.76
69,2016-03-11,27.82
70,2016-03-14,27.82
71,2016-03-15,27.48
72,2016-03-16,27.52
73,2016-03-17,27.92
74,2016-03-18,28.23
75,2016-03-21,28.1
76,2016-03-22,28.200001
77,2016-03-23,28.26
78,2016-03-24,27.77
79,2016-03-28,27.99
80,2016-03-29,27.870001000000002
81,2016-03-30,28.34
82,2016-03-31,28.530001000000002
83,2016-04-01,28.299999
84,2016-04-04,28.370001000000002
85,2016-04-05,27.639999
86,2016-04-06,27.700001
87,2016-04-07,27.9
88,2016-04-08,27.709999
89,2016-04-11,27.879998999999998
90,2016-04-12,27.139999
91,2016-04-13,27.959999
92,2016-04-14,28.379998999999998
93,2016-04-15,28.1
94,2016-04-18,27.9
95,2016-04-19,28.33
96,2016-04-20,28.4
97,2016-04-21,28.42
98,2016-04-22,28.299999
99,2016-04-25,28.110001
100,2016-04-26,28.27
101,2016-04-27,28.440001000000002
102,2016-04-28,28.450001
103,2016-04-29,27.719998999999998
104,2016-05-02,27.48
105,2016-05-03,27.16
106,2016-05-04,26.799999
107,2016-05-05,26.459999
108,2016-05-06,26.190001000000002
109,2016-05-09,26.52
110,2016-05-10,26.67
111,2016-05-11,27.09
112,2016-05-12,26.809998999999998
113,2016-05-13,26.549999
114,2016-05-16,26.57
115,2016-05-17,26.9
116,2016-05-18,26.610001
117,2016-05-19,27.99
118,2016-05-20,27.629998999999998
119,2016-05-23,27.780001000000002
120,2016-05-24,28.01
121,2016-05-25,28.58
122,2016-05-26,28.860001
123,2016-05-27,28.950001
124,2016-05-31,28.799999
125,2016-06-01,28.84
126,2016-06-02,28.98
127,2016-06-03,29.129998999999998
128,2016-06-06,29.07
129,2016-06-07,28.9
130,2016-06-08,29.09
131,2016-06-09,28.969998999999998
132,2016-06-10,28.790001
133,2016-06-13,28.969998999999998
134,2016-06-14,28.66
135,2016-06-15,28.49
136,2016-06-16,28.379998999999998
137,2016-06-17,28.879998999999998
138,2016-06-20,29.040001
139,2016-06-21,28.969998999999998
140,2016-06-22,28.870001000000002
141,2016-06-23,29.030001000000002
142,2016-06-24,28.16
143,2016-06-27,27.48
144,2016-06-28,27.549999
145,2016-06-29,28.129998999999998
146,2016-06-30,28.379998999999998
147,2016-07-01,28.780001000000002
148,2016-07-05,28.23
149,2016-07-06,28.450001
150,2016-07-07,28.719998999999998
151,2016-07-08,28.91
152,2016-07-11,29.34
153,2016-07-12,29.719998999999998
154,2016-07-13,29.719998999999998
155,2016-07-14,29.84
156,2016-07-15,29.93
157,2016-07-18,29.75
158,2016-07-19,29.91
159,2016-07-20,30.040001
160,2016-07-21,30.639999
161,2016-07-22,30.700001
162,2016-07-25,30.67
163,2016-07-26,30.799999
164,2016-07-27,30.950001
165,2016-07-28,30.65
166,2016-07-29,30.6
167,2016-08-01,30.700001
168,2016-08-02,30.82
169,2016-08-03,30.51
170,2016-08-04,30.780001000000002
171,2016-08-05,30.9
172,2016-08-08,31.0
173,2016-08-09,31.110001
174,2016-08-10,31.01
175,2016-08-11,30.950001
176,2016-08-12,30.92
177,2016-08-15,30.98
178,2016-08-16,31.219998999999998
179,2016-08-17,30.969998999999998
180,2016-08-18,30.41
181,2016-08-19,30.370001000000002
182,2016-08-22,30.440001000000002
183,2016-08-23,30.83
184,2016-08-24,30.98
185,2016-08-25,31.059998999999998
186,2016-08-26,31.34
187,2016-08-29,31.43
188,2016-08-30,31.610001
189,2016-08-31,31.450001
190,2016-09-01,31.42
191,2016-09-02,31.65
192,2016-09-06,31.93
193,2016-09-07,31.790001
194,2016-09-08,31.719998999999998
195,2016-09-09,31.139999
196,2016-09-12,30.610001
197,2016-09-13,31.26
198,2016-09-14,31.01
199,2016-09-15,30.629998999999998
200,2016-09-16,31.120001000000002
201,2016-09-19,30.85
202,2016-09-20,31.08
203,2016-09-21,31.110001
204,2016-09-22,31.5
205,2016-09-23,31.709999
206,2016-09-26,31.1
207,2016-09-27,31.09
208,2016-09-28,31.440001000000002
209,2016-09-29,31.51
210,2016-09-30,31.610001
211,2016-10-03,31.309998999999998
212,2016-10-04,31.459999
213,2016-10-05,31.41
214,2016-10-06,31.57
215,2016-10-07,31.48
216,2016-10-10,31.540001
217,2016-10-11,31.52
218,2016-10-12,30.530001000000002
219,2016-10-13,30.09
220,2016-10-14,30.35
221,2016-10-17,30.129998999999998
222,2016-10-18,30.690001000000002
223,2016-10-19,30.440001000000002
224,2016-10-20,30.280001000000002
225,2016-10-21,30.01
226,2016-10-24,30.34
227,2016-10-25,30.5
228,2016-10-26,30.59
229,2016-10-27,30.6
230,2016-10-28,30.360001
231,2016-10-31,30.34
232,2016-11-01,30.85
233,2016-11-02,30.43
234,2016-11-03,30.5
235,2016-11-04,29.98
236,2016-11-07,30.709999
237,2016-11-08,30.940001000000002
238,2016-11-09,31.040001
239,2016-11-10,31.41
240,2016-11-11,30.93
241,2016-11-14,31.43
242,2016-11-15,31.27
243,2016-11-16,31.620001000000002
244,2016-11-17,29.91
245,2016-11-18,30.110001
246,2016-11-21,30.299999
247,2016-11-22,30.08
248,2016-11-23,29.83
249,2016-11-25,29.6
250,2016-11-28,30.08
251,2016-11-29,29.940001000000002
252,2016-11-30,29.76
253,2016-12-01,29.84
254,2016-12-02,29.309998999999998
255,2016-12-05,29.33
256,2016-12-06,29.42
257,2016-12-07,29.48
258,2016-12-08,30.110001
259,2016-12-09,29.98
260,2016-12-12,30.08
261,2016-12-13,30.299999
262,2016-12-14,30.6
263,2016-12-15,30.59
264,2016-12-16,30.700001
265,2016-12-19,30.65
266,2016-12-20,30.83
267,2016-12-21,30.690001000000002
268,2016-12-22,30.4
269,2016-12-23,30.540001
270,2016-12-27,30.639999
271,2016-12-28,30.700001
272,2016-12-29,30.370001000000002
273,2016-12-30,30.559998999999998
274,2017-01-03,30.370001000000002
275,2017-01-04,30.24
276,2017-01-05,30.1
277,2017-01-06,30.17
278,2017-01-09,30.219998999999998
279,2017-01-10,30.190001000000002
280,2017-01-11,30.33
281,2017-01-12,30.15
282,2017-01-13,30.1
283,2017-01-17,30.0
284,2017-01-18,30.120001000000002
285,2017-01-19,30.01
286,2017-01-20,30.120001000000002
287,2017-01-23,30.139999
288,2017-01-24,30.34
289,2017-01-25,31.040001
290,2017-01-26,30.76
291,2017-01-27,30.76
292,2017-01-30,30.940001000000002
293,2017-01-31,30.68
294,2017-02-01,30.85
295,2017-02-02,30.690001000000002
296,2017-02-03,31.27
297,2017-02-06,31.290001
298,2017-02-07,31.379998999999998
299,2017-02-08,31.459999
300,2017-02-09,31.35
301,2017-02-10,31.48
302,2017-02-13,31.67
303,2017-02-14,31.9
304,2017-02-15,32.349998
305,2017-02-16,33.259997999999996
306,2017-02-17,33.52
307,2017-02-21,33.689999
308,2017-02-22,34.040001000000004
309,2017-02-23,34.279999
310,2017-02-24,33.98
311,2017-02-27,34.209998999999996
312,2017-02-28,34.16
313,2017-03-01,34.279999
314,2017-03-02,34.41
315,2017-03-03,34.419998
316,2017-03-06,34.040001000000004
317,2017-03-07,34.0
318,2017-03-08,34.18
319,2017-03-09,34.040001000000004
320,2017-03-10,34.240002000000004
321,2017-03-13,34.220001
322,2017-03-14,33.939999
323,2017-03-15,34.07
324,2017-03-16,34.25
325,2017-03-17,34.349998
326,2017-03-20,34.200001
327,2017-03-21,34.450001
328,2017-03-22,33.779999
329,2017-03-23,34.080002
330,2017-03-24,34.07
331,2017-03-27,33.82
332,2017-03-28,33.900002
333,2017-03-29,34.0
334,2017-03-30,33.799999
335,2017-03-31,33.720001
336,2017-04-03,33.700001
337,2017-04-04,33.25
338,2017-04-05,33.490002000000004
339,2017-04-06,33.0
340,2017-04-07,33.099998
341,2017-04-10,32.959998999999996
342,2017-04-11,33.040001000000004
343,2017-04-12,32.860001000000004
344,2017-04-13,32.709998999999996
345,2017-04-17,32.48
346,2017-04-18,32.560001
347,2017-04-19,32.799999
348,2017-04-20,32.790001000000004
349,2017-04-21,32.939999
350,2017-04-24,33.240002000000004
351,2017-04-25,33.389998999999996
352,2017-04-26,33.580002
353,2017-04-27,34.009997999999996
354,2017-04-28,33.880001
355,2017-05-01,34.110001000000004
356,2017-05-02,34.060001
357,2017-05-03,34.16
358,2017-05-04,34.330002
359,2017-05-05,34.25
360,2017-05-08,34.459998999999996
361,2017-05-09,34.139998999999996
362,2017-05-10,33.900002
363,2017-05-11,33.720001
364,2017-05-12,33.599998
365,2017-05-15,34.0
366,2017-05-16,34.240002000000004
367,2017-05-17,34.200001
368,2017-05-18,31.1
369,2017-05-19,31.74
370,2017-05-22,31.15
371,2017-05-23,31.83
372,2017-05-24,31.93
373,2017-05-25,31.549999
374,2017-05-26,31.51
375,2017-05-30,31.4
376,2017-05-31,31.780001000000002
377,2017-06-01,31.52
378,2017-06-02,31.93
379,2017-06-05,32.049999
380,2017-06-06,31.75
381,2017-06-07,31.610001
382,2017-06-08,31.530001000000002
383,2017-06-09,31.639999
384,2017-06-12,31.34
385,2017-06-13,31.299999
386,2017-06-14,31.870001000000002
387,2017-06-15,31.25
388,2017-06-16,31.610001
389,2017-06-19,31.77
390,2017-06-20,31.940001000000002
391,2017-06-21,31.73
392,2017-06-22,31.91
393,2017-06-23,31.85
394,2017-06-26,32.220001
395,2017-06-27,32.09
396,2017-06-28,31.780001000000002
397,2017-06-29,31.790001
398,2017-06-30,31.790001
399,2017-07-03,31.09
400,2017-07-05,30.85
401,2017-07-06,30.99
402,2017-07-07,30.76
403,2017-07-10,30.879998999999998
404,2017-07-11,31.049999
405,2017-07-12,31.25
406,2017-07-13,31.26
407,2017-07-14,31.370001000000002
408,2017-07-17,31.5
409,2017-07-18,31.41
410,2017-07-19,31.51
411,2017-07-20,31.91
412,2017-07-21,31.860001
413,2017-07-24,31.860001
414,2017-07-25,31.9
415,2017-07-26,32.119999
416,2017-07-27,31.73
417,2017-07-28,31.450001
418,2017-07-31,31.540001
419,2017-08-01,31.59
420,2017-08-02,31.57
421,2017-08-03,31.59
422,2017-08-04,31.67
423,2017-08-07,31.790001
424,2017-08-08,31.75
425,2017-08-09,31.549999
426,2017-08-10,31.559998999999998
427,2017-08-11,31.23
428,2017-08-14,31.690001000000002
429,2017-08-15,31.85
430,2017-08-16,32.099998
431,2017-08-17,31.49
432,2017-08-18,31.0
433,2017-08-21,30.370001000000002
434,2017-08-22,30.85
435,2017-08-23,31.209999
436,2017-08-24,30.950001
437,2017-08-25,31.389999
438,2017-08-28,31.6
439,2017-08-29,31.26
440,2017-08-30,31.469998999999998
441,2017-08-31,32.099998
442,2017-09-01,32.220001
443,2017-09-05,32.150002
444,2017-09-06,31.75
445,2017-09-07,31.959999
446,2017-09-08,31.68
447,2017-09-11,31.709999
448,2017-09-12,32.299999
449,2017-09-13,32.34
450,2017-09-14,31.91
451,2017-09-15,32.200001
452,2017-09-18,32.43
453,2017-09-19,32.459998999999996
454,2017-09-20,32.549999
455,2017-09-21,32.720001
456,2017-09-22,32.66
457,2017-09-25,33.310001
458,2017-09-26,33.759997999999996
459,2017-09-27,33.779999
460,2017-09-28,33.220001
461,2017-09-29,33.310001
462,2017-10-02,33.610001000000004
463,2017-10-03,33.720001
464,2017-10-04,33.529999
465,2017-10-05,33.580002
466,2017-10-06,33.650002
467,2017-10-09,33.77
468,2017-10-10,33.880001
469,2017-10-11,33.380001
470,2017-10-12,33.259997999999996
471,2017-10-13,33.400002
472,2017-10-16,33.599998
473,2017-10-17,33.59
474,2017-10-18,33.720001
475,2017-10-19,33.509997999999996
476,2017-10-20,34.02
477,2017-10-23,34.450001
478,2017-10-24,34.400002
479,2017-10-25,34.73
480,2017-10-26,34.41
481,2017-10-27,34.150002
482,2017-10-30,34.130001
483,2017-10-31,33.98
484,2017-11-01,34.290001000000004
485,2017-11-02,34.549999
486,2017-11-03,34.279999
487,2017-11-06,34.369999
488,2017-11-07,34.32
489,2017-11-08,34.310001
