,Date,Close,Adj_Date,Predicted_Close
1052,2020-02-12,49.93,2020-02-05,47.674793
1053,2020-02-13,47.32,2020-02-06,47.887386
1054,2020-02-14,46.970001,2020-02-07,47.91246
1055,2020-02-18,46.59,2020-02-11,47.848404
1056,2020-02-19,46.290001000000004,2020-02-12,47.708843
1057,2020-02-20,46.849998,2020-02-13,47.528175
1058,2020-02-21,46.299999,2020-02-14,47.28908
1059,2020-02-24,44.0,2020-02-17,47.092495
1060,2020-02-25,42.740002000000004,2020-02-18,46.788986
1061,2020-02-26,42.16,2020-02-19,46.386734
1062,2020-02-27,40.040001000000004,2020-02-20,45.882477
1063,2020-02-28,39.93,2020-02-21,45.237823
1064,2020-03-02,41.169998,2020-02-24,44.355583
1065,2020-03-03,40.040001000000004,2020-02-25,43.55208
1066,2020-03-04,41.389998999999996,2020-02-26,42.933517
1067,2020-03-05,39.57,2020-02-27,42.423515
1068,2020-03-06,39.68,2020-02-28,41.981876
1069,2020-03-09,37.959998999999996,2020-03-02,41.43966
1070,2020-03-10,40.080002,2020-03-03,40.800682
1071,2020-03-11,37.049999,2020-03-04,40.35062
1072,2020-03-12,33.200001,2020-03-05,40.01448
1073,2020-03-13,37.639998999999996,2020-03-06,39.41609
1074,2020-03-16,33.709998999999996,2020-03-09,38.773933
1075,2020-03-17,35.5,2020-03-10,38.015923
1076,2020-03-18,37.119999,2020-03-11,37.337708
1077,2020-03-19,37.709998999999996,2020-03-12,36.678337
1078,2020-03-20,35.599998,2020-03-13,36.319534
1079,2020-03-23,34.599998,2020-03-16,36.244995
1080,2020-03-24,38.599998,2020-03-17,36.143925
1081,2020-03-25,37.669998,2020-03-18,36.11296
1082,2020-03-26,40.580002,2020-03-19,36.287796
1083,2020-03-27,38.82,2020-03-20,36.52631
1084,2020-03-30,40.32,2020-03-23,36.8773
1085,2020-03-31,39.310001,2020-03-24,37.28764
1086,2020-04-01,38.330002,2020-03-25,37.754948
1087,2020-04-02,39.799999,2020-03-26,38.0896
1088,2020-04-03,39.060001,2020-03-27,38.30732
1089,2020-04-06,41.43,2020-03-30,38.586063
1090,2020-04-07,40.639998999999996,2020-03-31,38.917965
1091,2020-04-08,41.740002000000004,2020-04-01,39.407146
1092,2020-04-09,41.200001,2020-04-02,39.843456
1093,2020-04-13,41.220001,2020-04-06,40.291676
1094,2020-04-14,42.779999,2020-04-07,40.638294
1095,2020-04-15,41.52,2020-04-08,40.968964
1096,2020-04-16,41.5,2020-04-09,41.28246
1097,2020-04-17,42.48,2020-04-10,41.529747
1098,2020-04-20,42.540001000000004,2020-04-13,41.757977
1099,2020-04-21,40.549999,2020-04-14,41.93069
1100,2020-04-22,41.759997999999996,2020-04-15,42.053238
1101,2020-04-23,41.619999,2020-04-16,42.096653
1102,2020-04-24,42.52,2020-04-17,42.138958
1103,2020-04-27,43.060001,2020-04-20,42.169136
1104,2020-04-28,42.490002000000004,2020-04-21,42.25273
1105,2020-04-29,43.34,2020-04-22,42.414284
1106,2020-04-30,42.380001,2020-04-23,42.593105
1107,2020-05-01,40.919998,2020-04-24,42.756447
1108,2020-05-04,41.349998,2020-04-27,42.79198
1109,2020-05-05,41.459998999999996,2020-04-28,42.70348
1110,2020-05-06,41.150002,2020-04-29,42.60309
1111,2020-05-07,41.369999,2020-04-30,42.494537
1112,2020-05-08,42.990002000000004,2020-05-01,42.391518
1113,2020-05-11,43.32,2020-05-04,42.330414
1114,2020-05-12,43.220001,2020-05-05,42.350956
1115,2020-05-13,41.950001,2020-05-06,42.49824
1116,2020-05-14,43.849998,2020-05-07,42.662216
1117,2020-05-15,44.27,2020-05-08,42.829338
1118,2020-05-18,45.060001,2020-05-11,42.94867
1119,2020-05-19,44.610001000000004,2020-05-12,43.206013
1120,2020-05-20,45.439999,2020-05-13,43.480885
1121,2020-05-21,44.639998999999996,2020-05-14,43.76538
1122,2020-05-22,44.900002,2020-05-15,44.063744
1123,2020-05-26,44.84,2020-05-19,44.28456
1124,2020-05-27,45.959998999999996,2020-05-20,44.535187
1125,2020-05-28,45.599998,2020-05-21,44.717804
1126,2020-05-29,47.82,2020-05-22,44.919395
1127,2020-06-01,46.299999,2020-05-25,45.12075
1128,2020-06-02,46.889998999999996,2020-05-26,45.39337
1129,2020-06-03,46.939999,2020-05-27,45.618153
1130,2020-06-04,46.860001000000004,2020-05-28,45.850018
1131,2020-06-05,47.830002,2020-05-29,46.046272
1132,2020-06-08,48.130001,2020-06-01,46.248318
1133,2020-06-09,48.049999,2020-06-02,46.44905
1134,2020-06-10,47.419998,2020-06-03,46.67736
1135,2020-06-11,43.669998,2020-06-04,46.869446
1136,2020-06-12,45.07,2020-06-05,46.972797
1137,2020-06-15,45.349998,2020-06-08,46.855106
1138,2020-06-16,46.48,2020-06-09,46.567688
1139,2020-06-17,46.169998,2020-06-10,46.476048
1140,2020-06-18,45.830002,2020-06-11,46.42262
1141,2020-06-19,45.32,2020-06-12,46.323143
1142,2020-06-22,45.16,2020-06-15,46.250767
1143,2020-06-23,45.470001,2020-06-16,46.10325
1144,2020-06-24,44.75,2020-06-17,45.99813
1145,2020-06-25,45.220001,2020-06-18,45.8686
1146,2020-06-26,46.310001,2020-06-19,45.698948
1147,2020-06-29,46.150002,2020-06-22,45.551373
1148,2020-06-30,46.639998999999996,2020-06-23,45.521885
1149,2020-07-01,46.060001,2020-06-24,45.538803
1150,2020-07-02,45.630001,2020-06-25,45.614758
1151,2020-07-06,46.419998,2020-06-29,45.679344
1152,2020-07-07,45.630001,2020-06-30,45.736736
1153,2020-07-08,45.810001,2020-07-01,45.78988
1154,2020-07-09,46.700001,2020-07-02,45.79385
1155,2020-07-10,46.66,2020-07-03,45.854107
1156,2020-07-13,45.93,2020-07-06,45.94478
1157,2020-07-14,46.259997999999996,2020-07-07,46.056618
1158,2020-07-15,46.400002,2020-07-08,46.06001
1159,2020-07-16,45.779999,2020-07-09,46.092712
1160,2020-07-17,46.75,2020-07-10,46.066963
1161,2020-07-20,46.970001,2020-07-13,46.04289
1162,2020-07-21,47.02,2020-07-14,46.069233
1163,2020-07-22,46.900002,2020-07-15,46.166843
1164,2020-07-23,47.41,2020-07-16,46.272594
1165,2020-07-24,46.400002,2020-07-17,46.374107
1166,2020-07-27,47.189999,2020-07-20,46.507355
1167,2020-07-28,46.279999,2020-07-21,46.576797
1168,2020-07-29,46.709998999999996,2020-07-22,46.636753
1169,2020-07-30,46.439999,2020-07-23,46.63621
1170,2020-07-31,47.099998,2020-07-24,46.58314
1171,2020-08-03,47.16,2020-07-27,46.52667
1172,2020-08-04,47.669998,2020-07-28,46.53084
1173,2020-08-05,47.330002,2020-07-29,46.552826
1174,2020-08-06,47.77,2020-07-30,46.638493
1175,2020-08-07,47.43,2020-07-31,46.71324
1176,2020-08-10,47.73,2020-08-03,46.787956
1177,2020-08-11,47.189999,2020-08-04,46.842117
1178,2020-08-12,48.099998,2020-08-05,46.942364
1179,2020-08-13,42.720001,2020-08-06,47.00418
1180,2020-08-14,42.5,2020-08-07,46.758827
1181,2020-08-17,42.09,2020-08-10,46.282772
1182,2020-08-18,41.98,2020-08-11,45.728252
1183,2020-08-19,41.869999,2020-08-12,45.138885
1184,2020-08-20,42.310001,2020-08-13,44.57673
1185,2020-08-21,42.25,2020-08-14,44.057007
1186,2020-08-24,42.18,2020-08-17,43.617714
1187,2020-08-25,41.959998999999996,2020-08-18,43.25944
1188,2020-08-26,42.25,2020-08-19,42.988045
1189,2020-08-27,42.290001000000004,2020-08-20,42.744827
1190,2020-08-28,42.200001,2020-08-21,42.596775
1191,2020-08-31,42.220001,2020-08-24,42.491974
1192,2020-09-01,42.029999,2020-08-25,42.420166
1193,2020-09-02,42.419998,2020-08-26,42.366924
1194,2020-09-03,40.950001,2020-08-27,42.332966
1195,2020-09-04,40.82,2020-08-28,42.292027
1196,2020-09-08,40.0,2020-09-01,42.212566
1197,2020-09-09,40.130001,2020-09-02,42.037647
1198,2020-09-10,39.57,2020-09-03,41.83237
1199,2020-09-11,39.880001,2020-09-04,41.619785
1200,2020-09-14,40.369999,2020-09-07,41.401043
1201,2020-09-15,40.599998,2020-09-08,41.228786
1202,2020-09-16,40.419998,2020-09-09,41.114174
1203,2020-09-17,40.369999,2020-09-10,41.05493
1204,2020-09-18,39.810001,2020-09-11,40.956684
1205,2020-09-21,39.040001000000004,2020-09-14,40.886623
1206,2020-09-22,39.32,2020-09-15,40.771053
1207,2020-09-23,38.279999,2020-09-16,40.631607
1208,2020-09-24,37.849998,2020-09-17,40.492928
1209,2020-09-25,38.450001,2020-09-18,40.2618
1210,2020-09-28,39.130001,2020-09-21,39.97724
1211,2020-09-29,39.060001,2020-09-22,39.79846
1212,2020-09-30,39.389998999999996,2020-09-23,39.677845
1213,2020-10-01,38.799999,2020-09-24,39.604244
1214,2020-10-02,38.27,2020-09-25,39.565968
1215,2020-10-05,38.57,2020-09-28,39.46632
1216,2020-10-06,38.57,2020-09-29,39.37654
1217,2020-10-07,39.400002,2020-09-30,39.297867
1218,2020-10-08,39.790001000000004,2020-10-01,39.27037
1219,2020-10-09,39.849998,2020-10-02,39.331856
1220,2020-10-12,40.360001000000004,2020-10-05,39.463795
1221,2020-10-13,39.810001,2020-10-06,39.61307
1222,2020-10-14,39.889998999999996,2020-10-07,39.80751
1223,2020-10-15,39.970001,2020-10-08,39.964733
1224,2020-10-16,40.16,2020-10-09,40.06696
1225,2020-10-19,39.299999,2020-10-12,40.161102
1226,2020-10-20,39.200001,2020-10-13,40.260433
1227,2020-10-21,39.060001,2020-10-14,40.304554
1228,2020-10-22,38.82,2020-10-15,40.30724
1229,2020-10-23,38.82,2020-10-16,40.247337
1230,2020-10-26,37.669998,2020-10-19,40.162525
1231,2020-10-27,36.869999,2020-10-20,40.023552
1232,2020-10-28,35.709998999999996,2020-10-21,39.77944
1233,2020-10-29,35.689999,2020-10-22,39.40639
1234,2020-10-30,35.900002,2020-10-23,38.92181
1235,2020-11-02,35.900002,2020-10-26,38.412735
1236,2020-11-03,36.68,2020-10-27,37.966434
1237,2020-11-04,36.57,2020-10-28,37.597412
1238,2020-11-05,37.23,2020-10-29,37.34992
1239,2020-11-06,37.529999,2020-10-30,37.189987
1240,2020-11-09,38.200001,2020-11-02,37.13753
1241,2020-11-10,38.720001,2020-11-03,37.320396
1242,2020-11-11,39.330002,2020-11-04,37.509453
1243,2020-11-12,38.669998,2020-11-05,37.758717
1244,2020-11-13,41.400002,2020-11-06,38.025486
1245,2020-11-16,42.540001000000004,2020-11-09,38.437447
1246,2020-11-17,41.880001,2020-11-10,38.936543
1247,2020-11-18,41.32,2020-11-11,39.465134
1248,2020-11-19,41.169998,2020-11-12,39.974495
1249,2020-11-20,40.970001,2020-11-13,40.376534
1250,2020-11-23,41.639998999999996,2020-11-16,40.697514
1251,2020-11-24,42.610001000000004,2020-11-17,40.947124
1252,2020-11-25,42.5,2020-11-18,41.215813
1253,2020-11-27,42.700001,2020-11-20,41.51533
1254,2020-11-30,43.02,2020-11-23,41.812862
1255,2020-12-01,43.540001000000004,2020-11-24,42.056038
1256,2020-12-02,43.889998999999996,2020-11-25,42.293762
1257,2020-12-03,44.110001000000004,2020-11-26,42.534733
1258,2020-12-04,44.380001,2020-11-27,42.785946
